epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
192,5339.7,0.35672,0.22725,0.78377,0.98857,0.99696,0.99393,0.94664,0.34523,0.20756,0.77362,0.003697,0.003697,0.003697
193,5366.77,0.35989,0.22436,0.78426,0.99363,0.98994,0.99388,0.94805,0.3391,0.20452,0.77369,0.003664,0.003664,0.003664
194,5393.88,0.3586,0.22704,0.78527,0.99041,0.99436,0.99391,0.94935,0.33567,0.20408,0.77337,0.003631,0.003631,0.003631
195,5421.21,0.35997,0.22751,0.785,0.9907,0.99263,0.99364,0.95114,0.3353,0.2066,0.77336,0.003598,0.003598,0.003598
196,5448.5,0.357,0.22614,0.78219,0.99387,0.99154,0.99372,0.95015,0.33622,0.20738,0.7731,0.003565,0.003565,0.003565
197,5475.73,0.35731,0.22775,0.78519,0.99318,0.99028,0.99381,0.94987,0.33416,0.20586,0.77306,0.003532,0.003532,0.003532
198,5502.36,0.35643,0.22804,0.78381,0.99277,0.98968,0.99378,0.95143,0.33533,0.20757,0.77308,0.003499,0.003499,0.003499
199,5529.14,0.35171,0.22123,0.78316,0.99067,0.99351,0.99385,0.94995,0.33597,0.20584,0.77293,0.003466,0.003466,0.003466
200,5556.21,0.35059,0.22568,0.78373,0.99246,0.99493,0.9939,0.95014,0.33469,0.20638,0.77296,0.003433,0.003433,0.003433
201,5583.2,0.34734,0.22049,0.78346,0.993,0.99103,0.99389,0.9512,0.33296,0.20486,0.7728,0.0034,0.0034,0.0034
202,5610.53,0.34619,0.21879,0.78425,0.99151,0.99462,0.99392,0.94878,0.33409,0.20476,0.77299,0.003367,0.003367,0.003367
203,5637.74,0.3446,0.22072,0.7829,0.99235,0.99137,0.9939,0.95045,0.33461,0.20722,0.77278,0.003334,0.003334,0.003334
204,5665.06,0.35061,0.22184,0.78262,0.98977,0.99355,0.9938,0.94994,0.33497,0.20525,0.77305,0.003301,0.003301,0.003301
205,5692.12,0.34823,0.22084,0.78386,0.99368,0.98973,0.9938,0.95074,0.33288,0.20419,0.77277,0.003268,0.003268,0.003268
206,5720.27,0.34673,0.22213,0.78159,0.99353,0.98952,0.99371,0.94733,0.33427,0.20465,0.77288,0.003235,0.003235,0.003235
207,5747.56,0.34169,0.21819,0.7839,0.9882,0.99699,0.99381,0.94974,0.33142,0.20413,0.77266,0.003202,0.003202,0.003202
208,5774.61,0.34387,0.2225,0.78396,0.99152,0.99104,0.99375,0.9474,0.33219,0.20344,0.77278,0.003169,0.003169,0.003169
209,5801.59,0.34416,0.21847,0.78296,0.98989,0.99684,0.9938,0.94688,0.33363,0.20299,0.77253,0.003136,0.003136,0.003136
210,5828.7,0.34887,0.22071,0.78326,0.99181,0.99441,0.9938,0.94735,0.3315,0.20186,0.77258,0.003103,0.003103,0.003103
211,5855.56,0.34111,0.21862,0.78374,0.99184,0.99451,0.99379,0.94923,0.33102,0.20385,0.77238,0.00307,0.00307,0.00307
212,5882.98,0.3371,0.21684,0.78173,0.99278,0.991,0.99379,0.9514,0.32941,0.20265,0.77244,0.003037,0.003037,0.003037
213,5910.11,0.3352,0.2184,0.78368,0.98888,0.99572,0.99382,0.95065,0.32951,0.20476,0.77243,0.003004,0.003004,0.003004
214,5937.56,0.34315,0.22021,0.7846,0.9902,0.99353,0.9938,0.95144,0.33001,0.20379,0.7724,0.002971,0.002971,0.002971
215,5964.55,0.33647,0.21682,0.7842,0.98964,0.99567,0.99387,0.95173,0.33064,0.20499,0.77229,0.002938,0.002938,0.002938
216,5991.55,0.33572,0.21649,0.78339,0.99013,0.99566,0.99387,0.9525,0.32902,0.20353,0.77208,0.002905,0.002905,0.002905
217,6018.83,0.33627,0.21298,0.78359,0.99239,0.99249,0.99383,0.95178,0.33009,0.20401,0.77222,0.002872,0.002872,0.002872
218,6045.86,0.34094,0.21633,0.78249,0.99292,0.99385,0.99389,0.95045,0.33113,0.20256,0.77246,0.002839,0.002839,0.002839
219,6073.12,0.33174,0.21119,0.78458,0.99128,0.99425,0.99391,0.95055,0.32844,0.20217,0.77222,0.002806,0.002806,0.002806
220,6100.02,0.33652,0.21424,0.78251,0.99324,0.99027,0.99384,0.95135,0.32618,0.20149,0.7721,0.002773,0.002773,0.002773
221,6127.56,0.33202,0.2158,0.78256,0.9919,0.99375,0.99387,0.9507,0.32545,0.20204,0.77207,0.00274,0.00274,0.00274
222,6154.41,0.32986,0.21229,0.78269,0.9914,0.9928,0.99382,0.95141,0.32577,0.20275,0.77196,0.002707,0.002707,0.002707
223,6181.62,0.32951,0.21306,0.782,0.99235,0.99374,0.99387,0.95065,0.32979,0.20358,0.77215,0.002674,0.002674,0.002674
224,6208.96,0.32746,0.20945,0.78234,0.99113,0.99298,0.99383,0.9503,0.32899,0.20245,0.77204,0.002641,0.002641,0.002641
225,6235.83,0.32406,0.20802,0.78296,0.99099,0.99294,0.99386,0.95112,0.32621,0.2011,0.77185,0.002608,0.002608,0.002608
226,6263,0.32741,0.21213,0.7835,0.99204,0.99074,0.99385,0.95218,0.32542,0.20098,0.77192,0.002575,0.002575,0.002575
227,6290.22,0.33019,0.21023,0.78211,0.99061,0.99314,0.99381,0.95193,0.32415,0.20013,0.77188,0.002542,0.002542,0.002542
228,6318.24,0.31742,0.20749,0.78236,0.99014,0.99335,0.99374,0.95035,0.32603,0.20081,0.77181,0.002509,0.002509,0.002509
229,6345.38,0.3267,0.20903,0.78224,0.99114,0.99447,0.99388,0.95122,0.3248,0.20069,0.7717,0.002476,0.002476,0.002476
230,6371.85,0.3219,0.20675,0.78075,0.99094,0.99475,0.99387,0.95144,0.32321,0.20026,0.7716,0.002443,0.002443,0.002443
231,6399.11,0.3217,0.20669,0.7834,0.99077,0.99491,0.99388,0.95148,0.3229,0.20044,0.77166,0.00241,0.00241,0.00241
232,6426.25,0.3192,0.20931,0.78115,0.98895,0.99382,0.99382,0.95142,0.32255,0.19823,0.77156,0.002377,0.002377,0.002377
233,6453.23,0.3273,0.20983,0.78378,0.98839,0.99742,0.99386,0.95164,0.32411,0.19846,0.77142,0.002344,0.002344,0.002344
234,6480.15,0.31729,0.20435,0.78493,0.99122,0.99485,0.99385,0.95178,0.32417,0.19873,0.77132,0.002311,0.002311,0.002311
235,6507.33,0.31146,0.2043,0.78098,0.98785,0.99617,0.99379,0.95181,0.32657,0.1978,0.77143,0.002278,0.002278,0.002278
236,6534.86,0.31804,0.20597,0.78183,0.98823,0.99611,0.99369,0.95324,0.32577,0.19763,0.77139,0.002245,0.002245,0.002245
237,6561.87,0.32254,0.20613,0.78254,0.98829,0.99613,0.99377,0.95397,0.32634,0.19847,0.77129,0.002212,0.002212,0.002212
238,6589.15,0.3152,0.2014,0.78322,0.99143,0.99357,0.99374,0.9536,0.3256,0.19677,0.77119,0.002179,0.002179,0.002179
239,6615.95,0.31492,0.20291,0.78237,0.99124,0.99368,0.99375,0.9541,0.32488,0.19656,0.77106,0.002146,0.002146,0.002146
240,6642.7,0.31254,0.20473,0.78276,0.99076,0.9937,0.99371,0.95349,0.32378,0.19723,0.77113,0.002113,0.002113,0.002113
241,6669.95,0.31374,0.20352,0.78093,0.99002,0.99381,0.99377,0.95387,0.3229,0.19561,0.77113,0.00208,0.00208,0.00208
242,6696.95,0.31153,0.20146,0.78161,0.9903,0.99367,0.99371,0.95361,0.32298,0.19546,0.77103,0.002047,0.002047,0.002047
243,6724.2,0.3174,0.20386,0.78141,0.99186,0.99113,0.9937,0.95228,0.32326,0.19504,0.77115,0.002014,0.002014,0.002014
244,6750.95,0.30783,0.20365,0.78203,0.98987,0.99434,0.9937,0.95222,0.32194,0.19413,0.7711,0.001981,0.001981,0.001981
245,6777.76,0.31271,0.20132,0.78267,0.99012,0.99348,0.99371,0.95276,0.31959,0.19297,0.77095,0.001948,0.001948,0.001948
246,6804.78,0.30572,0.19878,0.78119,0.9942,0.99154,0.99375,0.95208,0.31836,0.19334,0.77092,0.001915,0.001915,0.001915
247,6831.95,0.30547,0.19867,0.78178,0.99349,0.99059,0.99375,0.95119,0.31935,0.19291,0.77089,0.001882,0.001882,0.001882
248,6858.92,0.30784,0.20151,0.7827,0.99358,0.99052,0.99378,0.95277,0.31869,0.194,0.77088,0.001849,0.001849,0.001849
249,6885.66,0.3089,0.20031,0.78172,0.99417,0.99145,0.99383,0.95269,0.31884,0.19318,0.77074,0.001816,0.001816,0.001816
250,6913.06,0.30357,0.19826,0.78039,0.99408,0.99147,0.99389,0.95329,0.3199,0.19462,0.77091,0.001783,0.001783,0.001783
251,6940.3,0.30768,0.19649,0.781,0.99424,0.99144,0.99382,0.95336,0.31749,0.19357,0.77088,0.00175,0.00175,0.00175
252,6966.93,0.30487,0.19682,0.7811,0.99355,0.99037,0.99377,0.95339,0.318,0.19258,0.77093,0.001717,0.001717,0.001717
253,6993.89,0.30142,0.19738,0.78186,0.98942,0.99723,0.99382,0.95294,0.31781,0.1929,0.77074,0.001684,0.001684,0.001684
254,7020.82,0.31067,0.19894,0.78201,0.99331,0.99074,0.99381,0.95342,0.31757,0.19238,0.77079,0.001651,0.001651,0.001651
255,7048.04,0.30068,0.19673,0.78087,0.99345,0.9907,0.99375,0.95365,0.3175,0.19211,0.77072,0.001618,0.001618,0.001618
256,7074.75,0.29758,0.19376,0.78206,0.9903,0.99351,0.99377,0.95315,0.31835,0.19244,0.77087,0.001585,0.001585,0.001585
257,7101.57,0.29804,0.19291,0.78103,0.99022,0.99358,0.99372,0.95325,0.31936,0.19354,0.77093,0.001552,0.001552,0.001552
258,7128.61,0.29826,0.19392,0.78125,0.98917,0.99578,0.99378,0.95421,0.31864,0.19289,0.77091,0.001519,0.001519,0.001519
259,7155.43,0.30048,0.19587,0.78072,0.9892,0.99577,0.99376,0.95406,0.31898,0.19295,0.77076,0.001486,0.001486,0.001486
260,7182.26,0.29554,0.19398,0.77994,0.99131,0.9937,0.99385,0.95343,0.31917,0.19279,0.77074,0.001453,0.001453,0.001453
261,7208.9,0.30039,0.19635,0.78145,0.99226,0.99471,0.99389,0.95453,0.31844,0.19185,0.7707,0.00142,0.00142,0.00142
262,7235.8,0.29651,0.19591,0.78159,0.9913,0.99371,0.99386,0.95485,0.32005,0.19197,0.7707,0.001387,0.001387,0.001387
263,7262.96,0.28941,0.18894,0.7814,0.99137,0.99365,0.99384,0.95449,0.32008,0.19145,0.77053,0.001354,0.001354,0.001354
264,7289.84,0.29222,0.19149,0.78076,0.98923,0.99717,0.99384,0.95506,0.32024,0.19145,0.7705,0.001321,0.001321,0.001321
265,7316.82,0.29437,0.19293,0.77985,0.9925,0.99124,0.99378,0.95609,0.31988,0.19161,0.77047,0.001288,0.001288,0.001288
266,7343.78,0.29134,0.18945,0.78016,0.99252,0.99123,0.99381,0.95668,0.32048,0.19233,0.77043,0.001255,0.001255,0.001255
267,7370.7,0.29393,0.19364,0.78288,0.99181,0.99486,0.99386,0.95604,0.3204,0.19156,0.77041,0.001222,0.001222,0.001222
268,7397.51,0.28981,0.18905,0.78082,0.99137,0.99367,0.99382,0.95644,0.3206,0.1918,0.77034,0.001189,0.001189,0.001189
269,7424.49,0.2912,0.18873,0.7789,0.99079,0.99388,0.99385,0.956,0.32002,0.19196,0.77023,0.001156,0.001156,0.001156
270,7451.16,0.28987,0.19298,0.78165,0.9916,0.99466,0.99381,0.95531,0.3194,0.19088,0.77019,0.001123,0.001123,0.001123
271,7477.91,0.287,0.18773,0.78051,0.99004,0.99387,0.99383,0.95594,0.31964,0.19088,0.77017,0.00109,0.00109,0.00109
272,7504.8,0.28824,0.18869,0.78063,0.9913,0.99343,0.99382,0.95577,0.32001,0.19185,0.76998,0.001057,0.001057,0.001057
273,7532.73,0.2857,0.18745,0.78064,0.99087,0.99298,0.99382,0.95674,0.31931,0.1909,0.77001,0.001024,0.001024,0.001024
274,7559.31,0.2916,0.19052,0.78015,0.99136,0.99118,0.9938,0.95678,0.32019,0.19186,0.76988,0.000991,0.000991,0.000991
275,7586.1,0.28636,0.19107,0.78102,0.9915,0.99114,0.99379,0.95678,0.32011,0.1918,0.76989,0.000958,0.000958,0.000958
276,7612.87,0.28588,0.1886,0.78043,0.99043,0.99334,0.99381,0.95564,0.32072,0.19122,0.76985,0.000925,0.000925,0.000925
277,7639.88,0.28382,0.18558,0.77986,0.99115,0.99301,0.99383,0.9557,0.32025,0.19071,0.76989,0.000892,0.000892,0.000892
278,7666.38,0.28208,0.18457,0.78033,0.99112,0.99435,0.99386,0.95616,0.32008,0.19109,0.76989,0.000859,0.000859,0.000859
279,7692.73,0.28519,0.19106,0.781,0.98945,0.99333,0.9938,0.95565,0.3195,0.19078,0.76984,0.000826,0.000826,0.000826
280,7719.48,0.28403,0.18483,0.78039,0.98954,0.99302,0.99382,0.9554,0.31966,0.1909,0.76983,0.000793,0.000793,0.000793
281,7746.01,0.27863,0.18414,0.77891,0.99089,0.99389,0.99386,0.9552,0.31967,0.19107,0.76977,0.00076,0.00076,0.00076
282,7772.84,0.27767,0.18477,0.77958,0.98998,0.99361,0.99381,0.955,0.31843,0.18988,0.76967,0.000727,0.000727,0.000727
283,7799.54,0.28198,0.18369,0.78007,0.99152,0.99089,0.99379,0.95455,0.3192,0.19039,0.76967,0.000694,0.000694,0.000694
284,7826.18,0.28041,0.18311,0.78071,0.9919,0.99099,0.99381,0.95451,0.31854,0.19011,0.76962,0.000661,0.000661,0.000661
285,7852.9,0.27962,0.18135,0.78023,0.99195,0.99083,0.99384,0.95522,0.31885,0.19044,0.76953,0.000628,0.000628,0.000628
286,7879.51,0.27912,0.183,0.78085,0.99196,0.99081,0.99381,0.95479,0.31969,0.19026,0.76953,0.000595,0.000595,0.000595
287,7906.45,0.27698,0.18153,0.7802,0.99194,0.99086,0.99382,0.95475,0.31935,0.19086,0.76953,0.000562,0.000562,0.000562
288,7932.66,0.27746,0.1804,0.78203,0.98756,0.99704,0.99388,0.95457,0.32024,0.19114,0.76948,0.000529,0.000529,0.000529
289,7959.11,0.27743,0.18356,0.78054,0.98758,0.997,0.99388,0.95505,0.31966,0.19112,0.76944,0.000496,0.000496,0.000496
290,7986.06,0.27569,0.18116,0.77902,0.99199,0.991,0.99386,0.95641,0.31977,0.19126,0.76942,0.000463,0.000463,0.000463
291,8031.71,0.29981,0.19433,0.7789,0.99206,0.99106,0.99384,0.95668,0.32142,0.19091,0.76936,0.00043,0.00043,0.00043
292,8056.96,0.27644,0.18404,0.77514,0.99264,0.9909,0.99384,0.95571,0.32219,0.192,0.76939,0.000397,0.000397,0.000397
293,8082.24,0.27267,0.18208,0.77475,0.99228,0.9909,0.99385,0.95481,0.32336,0.19193,0.76938,0.000364,0.000364,0.000364
294,8108.3,0.26988,0.1778,0.77699,0.99316,0.99207,0.99391,0.95523,0.32268,0.19205,0.76936,0.000331,0.000331,0.000331
295,8136.1,0.26343,0.17785,0.77563,0.99307,0.99215,0.99393,0.95472,0.32317,0.19341,0.76926,0.000298,0.000298,0.000298
296,8162.03,0.26518,0.17689,0.77542,0.99114,0.99333,0.9939,0.95457,0.32218,0.192,0.76937,0.000265,0.000265,0.000265
297,8188.41,0.26285,0.17691,0.77783,0.99243,0.99115,0.99389,0.95436,0.3227,0.19171,0.76937,0.000232,0.000232,0.000232
298,8214.28,0.26329,0.17657,0.77642,0.99224,0.99332,0.99391,0.95483,0.32251,0.1922,0.76932,0.000199,0.000199,0.000199
299,8240.51,0.26079,0.17652,0.77657,0.99236,0.99301,0.99391,0.95471,0.32261,0.19193,0.76931,0.000166,0.000166,0.000166
300,8266.46,0.25761,0.17352,0.77474,0.98859,0.99581,0.99389,0.95424,0.32266,0.19161,0.7693,0.000133,0.000133,0.000133
